can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KS,00,P,Dem,"$1,178.21",05/28/2015,"$1,178.21",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4236,15951449390,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KY,00,P,Dem,"$1,837.23",05/28/2015,"$1,837.23",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4237,15951449391,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,LA,00,P,Dem,"$1,896.62",05/28/2015,"$1,896.62",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4238,15951449391,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MA,00,P,Dem,"$2,843.59",05/28/2015,"$2,843.59",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4241,15951449393,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MD,00,P,Dem,"$2,459.03",05/28/2015,"$2,459.03",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4240,15951449392,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ME,00,P,Dem,"$581.04",05/28/2015,"$581.04",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4239,15951449392,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MI,00,P,Dem,"$4,159.26",05/28/2015,"$4,159.26",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4242,15951449393,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MN,00,P,Dem,"$2,231.70",05/28/2015,"$2,231.70",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4243,15951449394,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MO,00,P,Dem,"$2,523.18",05/28/2015,"$2,523.18",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4245,15951449395,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MS,00,P,Dem,"$1,222.63",05/28/2015,"$1,222.63",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4244,15951449394,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MT,00,P,Dem,"$425.70",05/28/2015,"$425.70",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4246,15951449395,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NC,00,P,Dem,"$4,043.18",05/28/2015,"$4,043.18",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4253,15951449399,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ND,00,P,Dem,"$292.33",05/28/2015,"$292.33",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4254,15951449399,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NE,00,P,Dem,"$758.60",05/28/2015,"$758.60",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4247,15951449396,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NH,00,P,Dem,"$569.65",05/28/2015,"$569.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4249,15951449397,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NJ,00,P,Dem,"$3,719.20",05/28/2015,"$3,719.20",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4250,15951449397,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NM,00,P,Dem,"$857.49",05/28/2015,"$857.49",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4251,15951449398,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NV,00,P,Dem,"$1,130.05",05/28/2015,"$1,130.05",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4248,15951449396,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NY,00,P,Dem,"$8,328.65",05/28/2015,"$8,328.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4252,15951449398,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OH,00,P,Dem,"$4,856.91",05/28/2015,"$4,856.91",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4255,15951449400,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OK,00,P,Dem,"$1,566.70",05/28/2015,"$1,566.70",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4256,15951449400,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OR,00,P,Dem,"$1,650.51",05/28/2015,"$1,650.51",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4257,15951449401,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,PA,00,P,Dem,"$5,476.86",05/28/2015,"$5,476.86",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4258,15951449401,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,RI,00,P,Dem,"$456.38",05/28/2015,"$456.38",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4259,15951449402,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,00,P,Dem,"$1,974.55",05/28/2015,"$1,974.55",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4260,15951449402,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SD,00,P,Dem,"$340.69",05/28/2015,"$340.69",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4261,15951449403,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TN,00,P,Dem,"$2,694.73",05/28/2015,"$2,694.73",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4262,15951449403,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TX,00,P,Dem,"$10,268.12",05/28/2015,"$10,268.12",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4263,15951449404,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,UT,00,P,Dem,"$1,062.76",05/28/2015,"$1,062.76",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4264,15951449404,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VA,00,P,Dem,"$3,425.49",05/28/2015,"$3,425.49",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4266,15951449405,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VT,00,P,Dem,"$274.57",05/28/2015,"$274.57",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4265,15951449405,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WA,00,P,Dem,"$2,879.67",05/28/2015,"$2,879.67",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4267,15951449406,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WI,00,P,Dem,"$2,406.31",05/28/2015,"$2,406.31",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4269,15951449407,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WV,00,P,Dem,"$806.88",05/28/2015,"$806.88",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4268,15951449406,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WY,00,P,Dem,"$237.70",05/28/2015,"$237.70",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1009517,A1,SE.4270,15951449407,06/02/2015,1009361,05/28/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AK,00,P,Dem,"$45.61",08/10/2015,"$45.61",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35625,201508099000810050,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AL,00,P,Dem,"$313.74",08/10/2015,"$313.74",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35624,201508099000810050,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AR,00,P,Dem,"$190.14",08/10/2015,"$190.14",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35627,201508099000810051,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AZ,00,P,Dem,"$414.62",08/10/2015,"$414.62",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35626,201508099000810051,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CA,00,P,Dem,"$2,425.90",08/10/2015,"$2,425.90",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35628,201508099000810052,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CO,00,P,Dem,"$331.76",08/10/2015,"$331.76",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35629,201508099000810052,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CT,00,P,Dem,"$237.07",08/10/2015,"$237.07",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35630,201508099000810053,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,DC,00,P,Dem,"$43.76",08/10/2015,"$43.76",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35674,201508099000810075,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,DE,00,P,Dem,"$59.96",08/10/2015,"$59.96",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35631,201508099000810053,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,FL,00,P,Dem,"$1,285.77",08/10/2015,"$1,285.77",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35632,201508099000810054,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,GA,00,P,Dem,"$625.28",08/10/2015,"$625.28",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35633,201508099000810054,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,HI,00,P,Dem,"$91.35",08/10/2015,"$91.35",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35634,201508099000810055,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IA,00,P,Dem,"$199.56",08/10/2015,"$199.56",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35638,201508099000810057,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ID,00,P,Dem,"$98.75",08/10/2015,"$98.75",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35635,201508099000810055,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IL,00,P,Dem,"$834.05",08/10/2015,"$834.05",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35636,201508099000810056,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IN,00,P,Dem,"$419.91",08/10/2015,"$419.91",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35637,201508099000810056,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KS,00,P,Dem,"$183.29",08/10/2015,"$183.29",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35639,201508099000810057,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KY,00,P,Dem,"$285.82",08/10/2015,"$285.82",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35640,201508099000810058,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,LA,00,P,Dem,"$295.05",08/10/2015,"$295.05",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35641,201508099000810058,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MA,00,P,Dem,"$442.37",08/10/2015,"$442.37",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35644,201508099000810060,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MD,00,P,Dem,"$382.55",08/10/2015,"$382.55",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35643,201508099000810059,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ME,00,P,Dem,"$90.39",08/10/2015,"$90.39",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35642,201508099000810059,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MI,00,P,Dem,"$647.05",08/10/2015,"$647.05",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35645,201508099000810060,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MN,00,P,Dem,"$347.18",08/10/2015,"$347.18",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35646,201508099000810061,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MO,00,P,Dem,"$392.53",08/10/2015,"$392.53",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35648,201508099000810062,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MS,00,P,Dem,"$190.20",08/10/2015,"$190.20",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35647,201508099000810061,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MT,00,P,Dem,"$66.23",08/10/2015,"$66.23",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35649,201508099000810062,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NC,00,P,Dem,"$628.99",08/10/2015,"$628.99",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35656,201508099000810066,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ND,00,P,Dem,"$45.48",08/10/2015,"$45.48",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35657,201508099000810066,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NE,00,P,Dem,"$118.01",08/10/2015,"$118.01",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35650,201508099000810063,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NH,00,P,Dem,"$88.62",08/10/2015,"$88.62",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35652,201508099000810064,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NJ,00,P,Dem,"$578.59",08/10/2015,"$578.59",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35653,201508099000810064,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NM,00,P,Dem,"$133.40",08/10/2015,"$133.40",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35654,201508099000810065,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NV,00,P,Dem,"$175.80",08/10/2015,"$175.80",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35651,201508099000810063,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NY,00,P,Dem,"$1,295.68",08/10/2015,"$1,295.68",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35655,201508099000810065,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OH,00,P,Dem,"$755.58",08/10/2015,"$755.58",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35658,201508099000810067,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OK,00,P,Dem,"$243.73",08/10/2015,"$243.73",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35659,201508099000810067,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OR,00,P,Dem,"$256.77",08/10/2015,"$256.77",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35660,201508099000810068,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,PA,00,P,Dem,"$852.03",08/10/2015,"$852.03",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35661,201508099000810068,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,RI,00,P,Dem,"$71.00",08/10/2015,"$71.00",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35662,201508099000810069,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,00,P,Dem,"$307.18",08/10/2015,"$307.18",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35663,201508099000810069,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SD,00,P,Dem,"$53.00",08/10/2015,"$53.00",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35664,201508099000810070,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TN,00,P,Dem,"$419.22",08/10/2015,"$419.22",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35665,201508099000810070,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TX,00,P,Dem,"$1,597.40",08/10/2015,"$1,597.40",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35666,201508099000810071,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,UT,00,P,Dem,"$165.33",08/10/2015,"$165.33",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35667,201508099000810071,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VA,00,P,Dem,"$532.90",08/10/2015,"$532.90",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35669,201508099000810072,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VT,00,P,Dem,"$42.71",08/10/2015,"$42.71",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35668,201508099000810072,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WA,00,P,Dem,"$447.99",08/10/2015,"$447.99",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35670,201508099000810073,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WI,00,P,Dem,"$374.35",08/10/2015,"$374.35",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35672,201508099000810074,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WV,00,P,Dem,"$125.53",08/10/2015,"$125.53",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35671,201508099000810073,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WY,00,P,Dem,"$36.98",08/10/2015,"$36.98",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35673,201508099000810074,08/09/2015, ,08/10/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AK,00,P,Dem,"$96.83",07/09/2015,"$96.83",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1013422,N,SE.4434,201507119000082438,07/11/2015, ,07/09/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AL,00,P,Dem,"$666.16",07/09/2015,"$666.16",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1013422,N,SE.4433,201507119000082438,07/11/2015, ,07/09/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AR,00,P,Dem,"$403.71",07/09/2015,"$403.71",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1013422,N,SE.4436,201507119000082439,07/11/2015, ,07/09/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AZ,00,P,Dem,"$880.35",07/09/2015,"$880.35",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1013422,N,SE.4435,201507119000082439,07/11/2015, ,07/09/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CA,00,P,Dem,"$5,150.80",07/09/2015,"$5,150.80",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1013422,N,SE.4437,201507119000082440,07/11/2015, ,07/09/2015
